,Unnamed: 0,Hotel_Name,Review_Text,Posted_Date,Rating,Average_Rating,Num_of_Ratings,Helpfulness,is_photo,review_title,hotel_grade,employee_friendliness_score,facility_score,cleanliness_score,comfort_score,value_for_money_score,location_score,Crawled_date,title_length,text_length,time_lapsed,Deviation of star ratings,FOG Index,Flesch Reading Ease,ContentDepth,ContentBreadth
859,859,alexandra-hotel,"very clean excellent facilities, plentiful and variety continental breakfast Staff very friendly and professional Nearly never stayed here due to some of the reviews Highly delighted with this hotel",2022-06-13,10.0,7.0,6404,1,0,"Excellent budget hotel If you want the Ritz, pay the price",3,7.5,6.9,7.4,7.3,7.5,9.0,2024-12-02,11,29,903,3.0,21.26,25.12,1.7706014219152402,0.5996059383841892
860,860,windsorhousehotel,"Great hotel, comfy bed and location is close to pubs and metro stationQuite far from the center, but if you take the metro you get there in 2030 mins",2022-05-19,10.0,8.0,6335,0,0,Great hotel in London,4,8.2,8.1,8.5,8.6,7.7,9.1,2024-12-02,4,29,928,2.0,14.36,75.88,1.3930018091736691,0.6595445011362332
861,861,cityinnwestminster,"lovely place, very clean and tidy, staff were amazing and very friendlybit of a walk to the tube station but cannot be helped, not really much nearby in terms of restaurants or shops",2024-08-21,8.0,8.3,7467,0,0,amazing would definitely come here again,4,8.8,8.5,8.8,8.8,7.9,8.9,2024-12-02,6,33,103,0.3000000000000007,13.2,63.36,0.490721411027956,0.909023835508761
862,862,the-belgrave,"Deluxe double was big, very comfortable and clean, well appointed and with an interesting view across the rooftops of Pimlico",2022-07-19,8.0,8.6,5715,1,0,"Good hotel, reasonably priced for the quality of the rooms",4,9.1,8.6,9.1,9.0,8.3,9.2,2024-12-02,10,20,867,0.5999999999999996,14.0,59.64,1.606708178507524,0.4913061615849743
863,863,marlin-waterloo,Huge room especially for London We were in a suite The kitchen was excellent as we were there a week so we were able to self cater breakfasts ectthe bathroom was an accessible one and the water pooled on the floor outside of the shower area and had to be mopped up with a towel each time Not a biggy but inconvenient,2024-10-22,8.0,8.1,10695,0,0,Very good,4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,2,62,41,0.09999999999999964,27.38,33.93,1.5708118212663864,1.204268681017661
864,864,parkinternational,"Nice clean hotel and good breakfast tooDouble Bed was a bit small Hotel bar had last orders at 1030 just when wed arrived back from a concert and a long walk back, was choking for a cold beer on a warm night",2024-05-30,6.0,7.6,6120,0,0,Handy for Albert Hall,4,8.4,7.5,7.9,8.0,7.4,9.0,2024-12-02,4,42,186,1.5999999999999996,16.8,62.69,1.7883171753664335,0.3961366615138258
865,865,phoenixhotel,"Location is excellent, staff great Room clean and comfy Nice breakfast Coffee could be better though  I would recommend despite of few issuesBathroom Fan wasnt working, but its just maintenance issue If you open the wash hand basin tap water noise is an issue, and you can hear the nextdoor neighbours tap too Some noise could be heard from the corridor, and nextdoor neighbours mentioned earlier Someone was smoking in hisher room probably as in came through the undercut door gap via the corridor to my room and it wasnt very pleasant, fortunately was able to open the window to the lightwell",2022-11-18,8.0,8.2,5898,0,0,Nice and Comfy,4,9.0,8.1,8.7,8.5,8.3,9.2,2024-12-02,3,102,745,0.1999999999999993,44.72,-15.14,1.992925025610037,0.6599711154377508
866,866,marlin-waterloo,Great location Friendly staffThe room hadnt been cleaned properly The chair in the room hadnt been fluffed from the previous guest and there were candy wrappers in the seat,2024-10-29,9.0,8.1,10695,0,0,Not as good as my first stay but still a good hotel,4,8.5,8.2,8.2,8.2,7.6,9.3,2024-12-02,12,29,34,0.9000000000000004,15.74,58.96,0.5480380119647071,2.1014399687889096
867,867,zedwell-trocaderor,locationNo TV in rooms the price should reflect how basic the amenities are but they dont No TV and no window doesnt justify paying 240 for 2 nights,2022-08-13,8.0,7.4,39497,0,0,Very good,0,8.1,7.2,7.9,7.9,7.5,9.6,2024-12-02,2,28,842,0.5999999999999996,14.06,59.98,1.7691959465890323,0.4525857738060713
868,868,thistletower,"Fantastic room with fantastic view  Loved it  Coming back to same room in OctoberAn affordable dining option at the hotel
The restaurant is beautiful but at the mo with cost of living rises etc we couldnt manage to dine there and do all the sights
Maybe offer a slightly cheaper set menu, perhaps several options",2022-08-07,9.0,7.7,20956,0,0,"Fabulous, loved it",4,8.4,7.6,8.1,8.2,7.4,9.5,2024-12-02,3,55,848,1.2999999999999998,24.18,24.11,1.6219123207291881,0.5396301679871143
869,869,park-plaza-county-hall,location and ease of accessl dont like heights so glass lifts an issue,2023-01-01,9.0,8.6,11045,1,0,Great friendly staff and comfortable,4,9.0,8.7,8.8,8.9,7.9,9.5,2024-12-02,5,13,701,0.40000000000000036,8.28,83.66,1.6636971385331425,1.5615441662239973
